      0: board.processor.cores.core.branchPred: index mask: 0x1ff
  20000: global: MinorTrace: insts=-,-,-,-
  20000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  20000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  20000: global: MinorTrace: insts=-,-,-,-,-
  20000: global: MinorTrace: insts=-,-
  20000: global: MinorTrace: insts=-,-
  20000: global: MinorTrace: insts=-,-,-,-
  20000: global: MinorTrace: insts=-,-,-,-,-,-
  20000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  20000: global: MinorTrace: insts=-
  20000: global: MinorTrace: insts=-,-
  20000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  20000: global: MinorTrace: insts=-
  20000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  20000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  20000: global: MinorTrace: branch=-,-
  20000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  30000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  30000: board.processor.cores.core.execute: No interrupt controller
  30000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  30000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  30000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  30000: global: MinorTrace: lines=
  30000: global: MinorTrace: lines=0/1.1/1
  30000: global: MinorTrace: lines=-,-
  30000: global: MinorTrace: prediction=-,-
  30000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  30000: global: MinorTrace: lines=R,,
  30000: global: MinorTrace: insts=-,-
  30000: global: MinorTrace: insts=-
  30000: global: MinorTrace: insts=,,,
  30000: global: MinorTrace: insts=-,-
  30000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  30000: global: MinorTrace: addr=,,,
  30000: global: MinorTrace: addr=,,,,,,,
  30000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  30000: global: MinorTrace: insts=,,,,,,,
  30000: global: MinorTrace: busy=
  30000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  30000: global: MinorTrace: insts=-
  30000: global: MinorTrace: insts=-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  30000: global: MinorTrace: insts=-,-,-
  30000: global: MinorTrace: insts=-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-
  30000: global: MinorTrace: insts=-,-
  30000: global: MinorTrace: insts=-,-
  30000: global: MinorTrace: insts=-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  30000: global: MinorTrace: insts=-
  30000: global: MinorTrace: insts=-,-
  30000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  30000: global: MinorTrace: insts=-
  30000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  30000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  30000: global: MinorTrace: branch=-,-
  30000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  40000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  40000: board.processor.cores.core.execute: No interrupt controller
  40000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  40000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  40000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  40000: global: MinorTrace: lines=
  40000: global: MinorTrace: lines=0/1.1/1
  40000: global: MinorTrace: lines=-,-
  40000: global: MinorTrace: prediction=-,-
  40000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  40000: global: MinorTrace: lines=R,,
  40000: global: MinorTrace: insts=-,-
  40000: global: MinorTrace: insts=-
  40000: global: MinorTrace: insts=,,,
  40000: global: MinorTrace: insts=-,-
  40000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  40000: global: MinorTrace: addr=,,,
  40000: global: MinorTrace: addr=,,,,,,,
  40000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  40000: global: MinorTrace: insts=,,,,,,,
  40000: global: MinorTrace: busy=
  40000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  40000: global: MinorTrace: insts=-
  40000: global: MinorTrace: insts=-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  40000: global: MinorTrace: insts=-,-,-
  40000: global: MinorTrace: insts=-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-
  40000: global: MinorTrace: insts=-,-
  40000: global: MinorTrace: insts=-,-
  40000: global: MinorTrace: insts=-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  40000: global: MinorTrace: insts=-
  40000: global: MinorTrace: insts=-,-
  40000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  40000: global: MinorTrace: insts=-
  40000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  40000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  40000: global: MinorTrace: branch=-,-
  40000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  50000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  50000: board.processor.cores.core.execute: No interrupt controller
  50000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  50000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  50000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  50000: global: MinorTrace: lines=
  50000: global: MinorTrace: lines=0/1.1/1
  50000: global: MinorTrace: lines=-,-
  50000: global: MinorTrace: prediction=-,-
  50000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  50000: global: MinorTrace: lines=R,,
  50000: global: MinorTrace: insts=-,-
  50000: global: MinorTrace: insts=-
  50000: global: MinorTrace: insts=,,,
  50000: global: MinorTrace: insts=-,-
  50000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  50000: global: MinorTrace: addr=,,,
  50000: global: MinorTrace: addr=,,,,,,,
  50000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  50000: global: MinorTrace: insts=,,,,,,,
  50000: global: MinorTrace: busy=
  50000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  50000: global: MinorTrace: insts=-
  50000: global: MinorTrace: insts=-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  50000: global: MinorTrace: insts=-,-,-
  50000: global: MinorTrace: insts=-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-
  50000: global: MinorTrace: insts=-,-
  50000: global: MinorTrace: insts=-,-
  50000: global: MinorTrace: insts=-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  50000: global: MinorTrace: insts=-
  50000: global: MinorTrace: insts=-,-
  50000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  50000: global: MinorTrace: insts=-
  50000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  50000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  50000: global: MinorTrace: branch=-,-
  50000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  60000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  60000: board.processor.cores.core.execute: No interrupt controller
  60000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  60000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  60000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  60000: global: MinorTrace: lines=
  60000: global: MinorTrace: lines=0/1.1/1
  60000: global: MinorTrace: lines=-,-
  60000: global: MinorTrace: prediction=-,-
  60000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  60000: global: MinorTrace: lines=R,,
  60000: global: MinorTrace: insts=-,-
  60000: global: MinorTrace: insts=-
  60000: global: MinorTrace: insts=,,,
  60000: global: MinorTrace: insts=-,-
  60000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  60000: global: MinorTrace: addr=,,,
  60000: global: MinorTrace: addr=,,,,,,,
  60000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  60000: global: MinorTrace: insts=,,,,,,,
  60000: global: MinorTrace: busy=
  60000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  60000: global: MinorTrace: insts=-
  60000: global: MinorTrace: insts=-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  60000: global: MinorTrace: insts=-,-,-
  60000: global: MinorTrace: insts=-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-
  60000: global: MinorTrace: insts=-,-
  60000: global: MinorTrace: insts=-,-
  60000: global: MinorTrace: insts=-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  60000: global: MinorTrace: insts=-
  60000: global: MinorTrace: insts=-,-
  60000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  60000: global: MinorTrace: insts=-
  60000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  60000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  60000: global: MinorTrace: branch=-,-
  60000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  70000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  70000: board.processor.cores.core.execute: No interrupt controller
  70000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  70000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  70000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  70000: global: MinorTrace: lines=
  70000: global: MinorTrace: lines=0/1.1/1
  70000: global: MinorTrace: lines=-,-
  70000: global: MinorTrace: prediction=-,-
  70000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  70000: global: MinorTrace: lines=R,,
  70000: global: MinorTrace: insts=-,-
  70000: global: MinorTrace: insts=-
  70000: global: MinorTrace: insts=,,,
  70000: global: MinorTrace: insts=-,-
  70000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  70000: global: MinorTrace: addr=,,,
  70000: global: MinorTrace: addr=,,,,,,,
  70000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  70000: global: MinorTrace: insts=,,,,,,,
  70000: global: MinorTrace: busy=
  70000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  70000: global: MinorTrace: insts=-
  70000: global: MinorTrace: insts=-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  70000: global: MinorTrace: insts=-,-,-
  70000: global: MinorTrace: insts=-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-
  70000: global: MinorTrace: insts=-,-
  70000: global: MinorTrace: insts=-,-
  70000: global: MinorTrace: insts=-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  70000: global: MinorTrace: insts=-
  70000: global: MinorTrace: insts=-,-
  70000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  70000: global: MinorTrace: insts=-
  70000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  70000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  70000: global: MinorTrace: branch=-,-
  70000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  80000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  80000: board.processor.cores.core.execute: No interrupt controller
  80000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  80000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  80000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  80000: global: MinorTrace: lines=
  80000: global: MinorTrace: lines=0/1.1/1
  80000: global: MinorTrace: lines=-,-
  80000: global: MinorTrace: prediction=-,-
  80000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  80000: global: MinorTrace: lines=R,,
  80000: global: MinorTrace: insts=-,-
  80000: global: MinorTrace: insts=-
  80000: global: MinorTrace: insts=,,,
  80000: global: MinorTrace: insts=-,-
  80000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  80000: global: MinorTrace: addr=,,,
  80000: global: MinorTrace: addr=,,,,,,,
  80000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  80000: global: MinorTrace: insts=,,,,,,,
  80000: global: MinorTrace: busy=
  80000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  80000: global: MinorTrace: insts=-
  80000: global: MinorTrace: insts=-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  80000: global: MinorTrace: insts=-,-,-
  80000: global: MinorTrace: insts=-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-
  80000: global: MinorTrace: insts=-,-
  80000: global: MinorTrace: insts=-,-
  80000: global: MinorTrace: insts=-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  80000: global: MinorTrace: insts=-
  80000: global: MinorTrace: insts=-,-
  80000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
  80000: global: MinorTrace: insts=-
  80000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  80000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  80000: global: MinorTrace: branch=-,-
  80000: global: MinorTrace: activity=2 stages=1,1,E,E,E
  90000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
  90000: board.processor.cores.core.execute: No interrupt controller
  90000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
  90000: board.processor.cores.core.fetch2: Scheduled Thread: -1
  90000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=1 lines=-
  90000: global: MinorTrace: lines=
  90000: global: MinorTrace: lines=0/1.1/1
  90000: global: MinorTrace: lines=-,-
  90000: global: MinorTrace: prediction=-,-
  90000: global: MinorTrace: inputIndex=0 havePC=0 predictionSeqNum=1 insts=-
  90000: global: MinorTrace: lines=R,,
  90000: global: MinorTrace: insts=-,-
  90000: global: MinorTrace: insts=-
  90000: global: MinorTrace: insts=,,,
  90000: global: MinorTrace: insts=-,-
  90000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
  90000: global: MinorTrace: addr=,,,
  90000: global: MinorTrace: addr=,,,,,,,
  90000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
  90000: global: MinorTrace: insts=,,,,,,,
  90000: global: MinorTrace: busy=
  90000: global: MinorTrace: insts=- inputIndex=0 streamSeqNum=1 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
  90000: global: MinorTrace: insts=-
  90000: global: MinorTrace: insts=-,-,-,-
  90000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  90000: global: MinorTrace: insts=-,-,-
  90000: global: MinorTrace: insts=-,-,-,-
  90000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  90000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
  90000: global: MinorTrace: insts=-,-,-,-,-
  90000: global: MinorTrace: insts=-,-
  90000: global: MinorTrace: insts=-,-
  90000: global: MinorTrace: insts=-,-,-,-
